status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1811037119196722,https://www.facebook.com/1405630409737397_1811037119196722,4/08/2017 7:00,Lol true.,"""ahora si te baÒaste""
- Latino way of
saying you look
nice","""ahora si te baÒaste""
- Latino way of
saying you look
nice",a close up of a flower,"graphic,desktop,illustration,business,text,abstract,conceptual,no person,design,disjunct,internet,science,education,symbol,facts,vector,element,company,designing,art","0.96523595,0.96358454,0.95225,0.9498154,0.9425278,0.942235,0.9334885,0.90029013,0.8970809,0.8873922,0.8751507,0.8666494,0.85318303,0.8436583,0.826321,0.8229822,0.81347847,0.81156385,0.8112898,0.81048983",0,1,0,,,
1405630409737397_1570327643267672,https://www.facebook.com/1405630409737397_1570327643267672,24/03/2016 18:00,My kind of love.,"""amor a primera peda ""","""amor a primera peda """,a bird sits on the tracks,"illustration,horizontal,disjunct,no person,text,desktop,symbol,business,design,art,vector,education,vertical,sign,science,people,isolated,paper,abstract,communication","0.97372675,0.9586331,0.9358381,0.92650723,0.91962284,0.90153193,0.8917576,0.88804233,0.8865231,0.87322396,0.8668535,0.86168975,0.84914005,0.8436505,0.8428402,0.8359535,0.8267913,0.8225571,0.8161452,0.8124289",1,1,0,0,1,0
1405630409737397_1588978631402573,https://www.facebook.com/1405630409737397_1588978631402573,2/05/2016 15:00,True love.,"""amor a primera peda ""","""amor a primera peda """,a bird sits on the tracks,"illustration,horizontal,disjunct,no person,text,desktop,symbol,business,design,art,vector,education,vertical,sign,science,people,isolated,paper,abstract,communication","0.9737986,0.9579494,0.93649507,0.92598265,0.92175096,0.9017528,0.89180464,0.88791895,0.88748044,0.873588,0.8649807,0.8619612,0.8480138,0.84445405,0.84182763,0.83638155,0.8271135,0.82046515,0.81771576,0.8139354",1,0,1,1,1,39
1405630409737397_1677777575856011,https://www.facebook.com/1405630409737397_1677777575856011,18/11/2016 12:00,I wanna die.,"""and a diet coke please""","""and a diet coke please""",a man holding a box of donuts,"man,people,person,adult,portrait,young,business,one,indoors,food,desktop,human,concentration,dark,fine-looking,guy,traditional,horizontal,table,exert","0.9822628,0.9458785,0.93303585,0.91496813,0.88786286,0.8694993,0.8595802,0.84336334,0.8315829,0.8281705,0.81732166,0.8081622,0.77947176,0.7611935,0.74534404,0.73970544,0.73429644,0.71868074,0.71749806,0.69113195",1,1,0,0,2,0
1405630409737397_1693174144316354,https://www.facebook.com/1405630409737397_1693174144316354,18/12/2016 1:00,I wanna die.,"""and a diet coke please""","""and a diet coke please""",a man holding a box of donuts,"man,people,person,adult,portrait,young,one,business,indoors,food,desktop,human,concentration,dark,guy,fine-looking,table,horizontal,traditional,face","0.98131514,0.94191825,0.934103,0.91424155,0.8893696,0.87519616,0.85090035,0.84371066,0.8270583,0.8204055,0.8129473,0.810622,0.7766859,0.7652408,0.7421028,0.74101603,0.7238344,0.7096176,0.68410265,0.6790173",1,0,1,1,2,30
1405630409737397_1732187623748339,https://www.facebook.com/1405630409737397_1732187623748339,6/03/2017 8:00,I wanna die.,"""and a diet coke please""","""and a diet coke please""",a man holding a box of donuts,"man,people,person,adult,portrait,young,one,business,indoors,food,desktop,human,concentration,dark,guy,fine-looking,table,horizontal,traditional,face","0.98145944,0.94125324,0.9300581,0.9135163,0.89082474,0.8657814,0.8506627,0.8348866,0.82562184,0.8136132,0.81039387,0.8019677,0.7815161,0.7665766,0.7577745,0.74288714,0.7228242,0.71093154,0.6938796,0.6680398",1,0,1,2,2,78
1405630409737397_1710110542622714,https://www.facebook.com/1405630409737397_1710110542622714,20/01/2017 13:00,My new idol.,"""any special talents?""
me:","""any special talents?""
me:",a man riding a skateboard up the side of a road,"people,man,street,outdoors,road,adult,transportation system,city,pavement,child,wait,downpour,safety,horizontal,traffic,storm,luggage,expression,motion,stop moving","0.98545897,0.98540455,0.98264134,0.9723757,0.9713552,0.953871,0.93035394,0.92420554,0.9040115,0.88156015,0.87180007,0.8709204,0.8656529,0.86293554,0.8482411,0.8463236,0.7994404,0.7938503,0.79349506,0.7930088",0,1,0,,,
1405630409737397_1660288100938292,https://www.facebook.com/1405630409737397_1660288100938292,14/10/2016 15:00,Me and my friends.,"""any weekend plans?""
me:","""any weekend plans?""
me:",a group of people standing on top of a grass covered field,"people,child,man,horizontal,adult,outdoors,family,togetherness,happiness,woman,fun,portrait,bonding,cheerful,friendship,travel,field,celebration,nature,love","0.988761,0.98428595,0.97470665,0.9693141,0.96061325,0.9521319,0.9239431,0.9170313,0.9160775,0.9047917,0.89832276,0.8845031,0.8316487,0.8224232,0.81654596,0.78828144,0.7663788,0.75940686,0.7515111,0.75011146",1,1,0,0,2,0
1405630409737397_1695661227400979,https://www.facebook.com/1405630409737397_1695661227400979,30/12/2016 21:00,Me and my friends.,"""any weekend plans?""
me:","""any weekend plans?""
me:",a group of people standing on top of a grass covered field,"people,child,man,horizontal,adult,outdoors,family,togetherness,happiness,woman,fun,portrait,bonding,cheerful,friendship,travel,field,celebration,nature,love","0.9887098,0.98367846,0.975024,0.96948534,0.9607483,0.9534024,0.9242488,0.9180224,0.91589564,0.9053636,0.89973223,0.88416743,0.832793,0.8225209,0.8193307,0.7902362,0.7667769,0.75581264,0.75494623,0.7522665",1,0,1,1,2,77
1405630409737397_1739426046357830,https://www.facebook.com/1405630409737397_1739426046357830,18/03/2017 0:00,Me and my friends.,"""any weekend plans?""
me:","""any weekend plans?""
me:",a group of people standing on top of a grass covered field,"people,child,man,horizontal,adult,outdoors,family,togetherness,happiness,woman,fun,portrait,bonding,cheerful,friendship,travel,field,celebration,nature,love","0.9885584,0.9838445,0.9743328,0.9682224,0.9605534,0.95241165,0.9237538,0.9179719,0.9144255,0.9072537,0.8982346,0.88306797,0.8325831,0.81848574,0.8182752,0.7886795,0.7638632,0.7562073,0.75281084,0.75087464",1,0,1,2,2,77
1405630409737397_1695587167408385,https://www.facebook.com/1405630409737397_1695587167408385,21/12/2016 16:00,How did you know? :joy:,"""are you from puerto rico?""
me:
YA T⁄ SABES","""are you from puerto rico?""
me:
YA T⁄ SABES",person with a cell phone,"woman,people,shopping,horizontal,flag,shop,adolescent,joy,isolated,young,adult,banner,patriotism,stripe,box,happiness,fun,indoors,desktop,sale","0.9629279,0.94620496,0.9113805,0.90751386,0.8866539,0.86007917,0.8595661,0.8500681,0.8405994,0.83160174,0.82999337,0.82633877,0.8179755,0.81731296,0.8171046,0.8151104,0.79043275,0.7868501,0.77642655,0.7737398",1,1,0,0,1,0
1405630409737397_1739434586356976,https://www.facebook.com/1405630409737397_1739434586356976,20/03/2017 1:00,How did you know? :joy:,"""are you from puerto rico?""
me:
YA T⁄ SABES","""are you from puerto rico?""
me:
YA T⁄ SABES",person with a cell phone,"woman,people,shopping,horizontal,flag,shop,adolescent,joy,isolated,adult,young,banner,box,patriotism,happiness,stripe,fun,indoors,sale,desktop","0.96289355,0.9463557,0.91023844,0.90320665,0.8876798,0.86156833,0.8553497,0.84802485,0.8388463,0.8318024,0.8316629,0.8287791,0.8225913,0.8168664,0.815956,0.81527567,0.78822184,0.78226477,0.7764891,0.7761501",1,0,1,1,1,88
1405630409737397_1521369734830130,https://www.facebook.com/1405630409737397_1521369734830130,1/12/2015 23:00,Well there's this guy I see often...,"""are you seeing any guys?""
me:","""are you seeing any guys?""
me:",a man standing in front of a truck,"shipment,man,transportation system,delivery,people,truck,container,recycling,business,box,driver,cart,car,outdoors,drive,service,lid,garbage,vehicle,summer","0.9852346,0.9842442,0.9757813,0.9710201,0.9698862,0.9620541,0.95567846,0.9516922,0.94852316,0.9412391,0.93330455,0.9313301,0.93073267,0.92666286,0.9266138,0.91943586,0.91586006,0.9101981,0.9063128,0.8972902",0,1,0,,,
1405630409737397_1616033708697065,https://www.facebook.com/1405630409737397_1616033708697065,6/07/2016 15:00,I bet you can't read this without singing it in your head.,"""AserejÈ, ja deje tejebe
tude jebere sebiunouba
majabi an de bugui an de
buididipÌ
- devil stuff according
to my mom","""AserejÈ, ja deje tejebe
tude jebere sebiunouba
majabi an de bugui an de
buididipÌ
- devil stuff according
to my mom",a flower in it,"text,business,conceptual,desktop,abstract,education,internet,disjunct,cloud,typographic,achievement,symbol,research,medicine,science,knowledge,company,definition,rule,online","0.9743441,0.9458604,0.9325364,0.9067998,0.8751,0.8721147,0.8659104,0.84616554,0.8348352,0.8290708,0.7944064,0.78925955,0.78044623,0.7769234,0.77444255,0.76503253,0.7505748,0.74838066,0.74789685,0.74604905",0,1,0,,,
1405630409737397_1734607756839659,https://www.facebook.com/1405630409737397_1734607756839659,9/03/2017 1:00,Yes :clap: we :clap: can :clap:.,"""At the end of
the day we can
endure much
more than we
think we can.""
- Frida Kahlo","""At the end of
the day we can
endure much
more than we
think we can.""
- Frida Kahlo",Frida Kahlo in a pink hat,"woman,flower,beautiful,people,portrait,fashion,girl,pretty,adult,young,love,romance,nature,one,bouquet,celebration,hair,dress,wear,veil","0.9908184,0.98693144,0.9680379,0.9651191,0.9506568,0.9452975,0.93982476,0.93900657,0.93291295,0.9311106,0.9254729,0.92453253,0.9222335,0.91022587,0.9029919,0.87558997,0.87157065,0.8711275,0.84948593,0.84219164",0,1,0,,,
1405630409737397_1516871768613260,https://www.facebook.com/1405630409737397_1516871768613260,20/11/2015 22:01,And you grab the first pair of shoes you see.,"""ay˙dame a bajar las bolsas
del mandado""","""ay˙dame a bajar las bolsas
del mandado""",a young girl is holding a sign,"people,man,woman,adult,horizontal,horizontal plane,street,outdoors,subway system,transportation system,business,wait,travel,child,city,person,road,indoors,shadow,rain","0.9895575,0.97042197,0.95522493,0.953838,0.9493216,0.9460296,0.88719153,0.8840503,0.86769277,0.8666382,0.8540557,0.84440863,0.8405241,0.83533627,0.83166057,0.8255478,0.8249459,0.8227077,0.808532,0.80668676",0,1,0,,,
1405630409737397_1702499043383864,https://www.facebook.com/1405630409737397_1702499043383864,5/01/2017 9:00,Everyday.,"""B·jale a la m˙sica, te
vas quedar sordo""
- latina mom proverb","""B·jale a la m˙sica, te
vas quedar sordo""
- latina mom proverb",a bird perched on top of a tree,"desktop,illustration,disjunct,text,abstract,graphic,business,design,conceptual,no person,symbol,education,science,art,facts,creativity,school,element,image,internet","0.95832646,0.9320157,0.9266852,0.92044306,0.9119343,0.8985493,0.88513184,0.861925,0.85985434,0.8560276,0.83869904,0.8353232,0.8291803,0.8004462,0.7287618,0.7094395,0.6963651,0.6926345,0.68923426,0.6868807",1,1,0,0,1,0
1405630409737397_1728949094072192,https://www.facebook.com/1405630409737397_1728949094072192,27/02/2017 2:00,Everyday.,"""B·jale a la m˙sica, te
vas quedar sordo""
- latina mom proverb","""B·jale a la m˙sica, te
vas quedar sordo""
- latina mom proverb",a bird perched on top of a tree,"desktop,illustration,disjunct,text,abstract,graphic,business,design,conceptual,no person,symbol,education,science,art,facts,creativity,school,element,image,typographic","0.95897555,0.93222386,0.926693,0.92311597,0.9130595,0.9010465,0.8853897,0.8634766,0.86198455,0.8504113,0.84041846,0.83531654,0.82867527,0.80456614,0.7286643,0.7078513,0.69792897,0.6973775,0.69148123,0.69054115",1,0,1,1,1,53
1405630409737397_1660416570925445,https://www.facebook.com/1405630409737397_1660416570925445,15/10/2016 8:00,Yíall are so extra.,"""be sure to wear comfy shoes""
the girls at my school:","""be sure to wear comfy shoes""
the girls at my school:",a couple of people that are standing in the grass,"man,woman,people,couple,adult,outdoors,young,two,love,girl,person,hike,boy,lid,friendship,togetherness,lifestyle,relationship,nature,child","0.9898741,0.9753524,0.96963376,0.9545663,0.9509218,0.95052266,0.943771,0.9394923,0.93041885,0.9190036,0.9173063,0.9121424,0.91110104,0.9110682,0.9093313,0.89210534,0.86813045,0.8505206,0.84424347,0.83104336",1,1,0,0,1,0
1405630409737397_1678535325780236,https://www.facebook.com/1405630409737397_1678535325780236,19/11/2016 16:00,Y'all are so extra.,"""be sure to wear comfy shoes""
the girls at my school:","""be sure to wear comfy shoes""
the girls at my school:",a couple of people that are standing in the dirt,"man,woman,people,couple,adult,outdoors,young,two,love,person,friendship,boy,girl,hike,lid,togetherness,lifestyle,relationship,luggage,nature","0.99065065,0.9750066,0.9734199,0.9574753,0.955385,0.95122945,0.93799835,0.9351518,0.9332024,0.9201132,0.9163135,0.9130404,0.9081478,0.90545976,0.90463287,0.9035009,0.8653425,0.86356765,0.853868,0.8372792",1,0,1,1,1,35
1405630409737397_1660416367592132,https://www.facebook.com/1405630409737397_1660416367592132,15/10/2016 0:00,A matter of life or death.,"""bring only what's necessary""","""bring only what's necessary""",a man posing for a photo,"people,man,lid,adult,woman,portrait,industry,person,cap,isolated,service,expression,box,cheerful,young,bag,happiness,luggage,outdoors,vacation","0.9761804,0.96565473,0.94467306,0.9329531,0.920992,0.90445405,0.8750266,0.87252074,0.86929893,0.8593879,0.85829866,0.8544569,0.84128225,0.82747304,0.8154534,0.81089205,0.8062113,0.7634718,0.75344497,0.7478929",0,1,0,,,
1405630409737397_1727949037505531,https://www.facebook.com/1405630409737397_1727949037505531,22/02/2017 21:00,I will never follow that rule.,"""calladita te ves m·s bonita""
me:","""calladita te ves m·s bonita""
me:",a blurry photo of Jill Scott brushing their teeth,"megaphone,speaker,shouting,loud,noise,voice,sound,amplifier,announcement,make noise,randomness,audio,yell,agitation,scream,intensity,people,woman,horizontal,communication","0.9999877,0.99988997,0.9997033,0.9994397,0.99934185,0.99898493,0.99878716,0.9987614,0.997825,0.99521446,0.9922727,0.9919553,0.9916781,0.9901477,0.9846554,0.9821485,0.97237146,0.96969074,0.9693161,0.9612106",1,1,0,0,1,0
1405630409737397_1742772409356527,https://www.facebook.com/1405630409737397_1742772409356527,24/03/2017 1:00,I will never follow that rule.,"""calladita te ves m·s bonita""
me:","""calladita te ves m·s bonita""
me:",a man brushing his teeth,"megaphone,speaker,shouting,loud,noise,voice,amplifier,sound,announcement,make noise,randomness,yell,agitation,audio,scream,intensity,people,woman,horizontal,communication","0.99997044,0.9997744,0.9996145,0.9991325,0.9988972,0.9985552,0.99788046,0.99787027,0.9964353,0.99241054,0.9909712,0.99091506,0.98794734,0.9871595,0.98245573,0.97404724,0.97199416,0.971897,0.96818984,0.96196306",1,0,1,1,1,29
1405630409737397_1519082075058896,https://www.facebook.com/1405630409737397_1519082075058896,25/11/2015 16:02,When my crush wants to chat...,"""can we facetime?""
me: give me 5 mins","""can we facetime?""
me: give me 5 mins",Selena Gomez et al. that are posing for a photo,"woman,fashion,pretty,love,glamour,people,sexy,retro,young,wear,indoors,portrait,adult,cute,fun,isolated,party,elegant,dress,romance","0.9934261,0.98425806,0.9409284,0.9388994,0.93873036,0.93748426,0.921476,0.92057806,0.91556,0.88491106,0.88367796,0.88365996,0.8795683,0.87535924,0.8728288,0.8683319,0.86493456,0.85564524,0.8496896,0.84864974",1,1,0,0,2,0
1405630409737397_1531953363771767,https://www.facebook.com/1405630409737397_1531953363771767,23/12/2015 0:00,When my crush wants to chat...,"""can we facetime?""
me: give me 5 mins","""can we facetime?""
me: give me 5 mins",Selena Gomez et al. that are posing for a photo,"woman,fashion,pretty,glamour,love,people,sexy,retro,young,wear,portrait,indoors,cute,isolated,fun,adult,party,dress,elegant,girl","0.9932282,0.9843085,0.9416387,0.9388579,0.9358671,0.93500435,0.92391807,0.9236269,0.9198183,0.88667554,0.8825901,0.8786068,0.87708014,0.87056756,0.86946774,0.86769104,0.8596275,0.85490406,0.85191536,0.85132504",1,0,1,1,2,27
1405630409737397_1542183249415445,https://www.facebook.com/1405630409737397_1542183249415445,18/01/2016 0:00,When my crush wants to chat...,"""can we facetime?""
me: give me 5 mins","""can we facetime?""
me: give me 5 mins",Selena Gomez et al. that are posing for a photo,"woman,fashion,pretty,glamour,love,people,sexy,retro,young,wear,portrait,indoors,cute,isolated,fun,adult,party,dress,elegant,girl","0.9932282,0.9843085,0.9416387,0.9388579,0.9358671,0.93500435,0.92391807,0.9236269,0.9198183,0.88667554,0.8825901,0.8786068,0.87708014,0.87056756,0.86946774,0.86769104,0.8596275,0.85490406,0.85191536,0.85132504",1,0,1,2,2,26
